coreid	identifier	format	accessURI	rights	owner	creator	type	idigbio_recordSetID
00ddd0d5-cded-442d-b777-968962f14aa5	urn:uuid:82b370b0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00094300_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
75ddd808-9a0f-4631-b488-d187258572c9	urn:uuid:84c6dd06-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103144_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8a957d02-40f3-4197-8761-1900464ba4ad	urn:uuid:84c6ddc4-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103146_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
92d882c3-afbb-4cb7-a9a2-8dac16fd8a4b	urn:uuid:84c6e2ce-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103149_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5c663a09-7dba-422e-b9ad-8196fbd34581	urn:uuid:84c6e3e6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103152_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
4716e112-ede1-417a-a1c9-8a5f88721557	urn:uuid:84c71f1e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103211_top_P2_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ed681c51-36c8-42ab-b337-e9df1bacf8d0	urn:uuid:84c8fc30-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103221_top_P1_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1e733b09-429a-4dec-84d9-0fbe2a67dca4	urn:uuid:84c8fc94-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00103222_top_P1_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
888d3348-2d7e-4fd0-8f88-88d3efb3814d	urn:uuid:8352712e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00106488_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d6fc7583-8069-4e89-ad89-891fcc7175b8	urn:uuid:82386ac8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108146_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b678072a-94b6-4655-9062-83d4e8f328b6	urn:uuid:823bb070-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108164_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
f5ac2a9e-7335-448d-b065-b5be777f50b5	urn:uuid:823bb5de-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108173_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8fe00f3f-f8c4-4a5c-a233-dc18dac85ac0	urn:uuid:82495a54-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108321_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0ebe3767-ec3b-4917-96a9-22aca01e85e5	urn:uuid:826b8980-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108437_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
4b118a64-a477-4ef1-9a2a-ae9ab39b1cde	urn:uuid:826b8a20-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108438_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
15e456f6-1d65-4250-a68f-347d9a0bf5ae	urn:uuid:83c591b8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108838_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
515d8fab-116a-445b-8464-bbeca561bfac	urn:uuid:83c67fb0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108848_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
e04275f9-c026-40c1-9aeb-fcae2cfa8de6	urn:uuid:83c68136-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00108852_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
4398a674-b989-4269-9f69-135ebf5c9b02	urn:uuid:857afffc-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00109848_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1007f854-618d-4e4c-b29a-bd281d90a0d2	urn:uuid:857b00ce-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00109850_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ab55bce8-560e-4cb4-98fc-d1a3d22e76c7	urn:uuid:857b02b8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00109855_top_P2_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
9f5df13e-d5d4-4d73-9faa-15ce1a51afcb	urn:uuid:857f4e90-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00109925_top_P1_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
79434617-23a4-4226-a268-5e41ef13318c	urn:uuid:857f5854-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00109946_top_P1_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
bb85bd79-5f99-4157-8ffb-1971f01d9049	urn:uuid:8242fd26-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00118783_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6a433fe5-fa48-405f-b621-e67f20867e32	urn:uuid:82436590-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00118967_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8368a40a-591a-4d7f-a714-ada563060321	urn:uuid:825e8924-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119083_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
e64b72b1-59b6-4a92-92ac-3b73de029321	urn:uuid:825e8b86-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119087_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
2e82762d-6c02-4e7a-86e8-cc955ec219c0	urn:uuid:825e94b4-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119089_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
4c3aa8e8-8522-4e20-9ec1-713445166ad6	urn:uuid:825e954a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119091_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6db4e51d-b73d-4d3c-8552-4031d601b786	urn:uuid:825e9838-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119095_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ae95e4d8-f150-4241-a796-9a6a7d54069b	urn:uuid:825e98c4-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119097_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1b59c75e-6b71-46ee-a081-495bb7222cf7	urn:uuid:825f7da2-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119103_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0624949c-ee58-4432-a674-fe2ef5e31c19	urn:uuid:825eb20a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119105_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
f276f70a-f714-4e42-8d0c-12d59de29207	urn:uuid:82ff6966-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00119107_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
021ac2cc-dc3a-48bc-a55f-7488a36812eb	urn:uuid:82d361ea-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00169949_top_P2_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
a0a36fae-9909-4c81-92e6-9bfa42b6788b	urn:uuid:82d36546-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00169967_top_P2_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
a29f8b5b-d3ac-4eee-8a70-e095d51c97b3	urn:uuid:8319d67a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00169968_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
543bbec6-f034-4102-8600-fbb2fc0bb078	urn:uuid:8319d8be-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00169972_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
bd861e27-d62f-49c7-9ddd-90cdb1dbf098	urn:uuid:8385d500-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00170189_top_P1_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d90b4282-589d-4286-b075-db786506b218	urn:uuid:8351ec4a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00184778_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0d876b33-abb1-44b8-a06f-378291c9dcc4	urn:uuid:8352cd5e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00185004_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
c9ba4b1c-fd57-433d-a7c5-fb4ffd0d9c3f	urn:uuid:8352e212-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00185031_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0e81b22b-d241-4cdb-8ec9-b7b185437657	urn:uuid:83531d7c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00185125_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ed911b6b-357d-4439-9640-23f06a7990f1	urn:uuid:83535eb8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00185240_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
65b54a44-05ef-475a-bca7-c4da8c7bbfcd	urn:uuid:83537b5a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00185290_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d415b972-307f-4ec7-bee8-4c8988889560	urn:uuid:8323452a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00194555_top_P2_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dc01e1fb-2b60-4669-9593-8d580db58549	urn:uuid:832341ba-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00194556_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ac48df74-7c95-49c4-95de-f4239503d3f3	urn:uuid:8353e900-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00244346_top_P3_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
89d03998-3a0d-49c6-afb8-105f188d16bb	urn:uuid:83d8ce2c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00302712_P2_CF4.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
13ea92a4-181a-4a72-9a38-756a3e1cbfd6	urn:uuid:8415e852-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00322313_top_P3_CF2.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
3fc54690-365b-4eaa-901c-334e680031c5	urn:uuid:8415eb0e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00322320_top_P3_CF2.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
56b81bdf-d3ff-4575-8ab6-cca31ab619ad	urn:uuid:84162e5c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00322364_top_P2_CF2.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
fba17732-187d-4a08-8a4a-b443afe18c06	urn:uuid:84163de8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00322403_top_P3_CF2.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d2c1095a-ac2c-43b6-911a-5f1834861d2c	urn:uuid:843d69fe-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00322685_TOP_CF3_P1.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
eaedd531-bf0a-4f58-8f81-58c6479912aa	urn:uuid:843d69fe-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00322685_top_P1_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
87daf99c-7a1e-40c0-b2d1-6b470d961746	urn:uuid:84473dc6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder00000005/AMNH_PBI 00323678_top_P2_CF3.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
