coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,associatedSpecimenReference,type,subtype,format,metadataLanguage
13116722,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070955_habitus_lateral_1427759619.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070955_habitus_lateral_1427759619.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070955_habitus_lateral__1429125597_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070955_habitus_lateral__1429125597_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:214ef5ad-a21a-4455-a406-f01435306489,"2015-03-30 19:53:39",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116722,StillImage,Photograph,image/jpeg,en
14989493,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0024274_habitus_dorsal_1427827628.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0024274_habitus_dorsal_1427827628.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0024274_habitus_dorsal_1_1429125600_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0024274_habitus_dorsal_1_1429125600_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:5276059d-5452-448d-8050-ecc52fd86e6b,"2015-03-31 14:47:08",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14989493,StillImage,Photograph,image/jpeg,en
14989599,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066177_habitus_dorsal_1427827664.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066177_habitus_dorsal_1427827664.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066177_habitus_dorsal_1_1429125603_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066177_habitus_dorsal_1_1429125603_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:d191d466-021e-454d-bc9b-f419deedb1e3,"2015-03-31 14:47:46",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14989599,StillImage,Photograph,image/jpeg,en
14989839,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066182_habitus_ventral_1427838576.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066182_habitus_ventral_1427838576.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066182_habitus_ventral__1429125606_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066182_habitus_ventral__1429125606_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:d86468a8-8676-4b8b-80cd-8a81c1ec5e72,"2015-03-31 17:49:36",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14989839,StillImage,Photograph,image/jpeg,en
14989839,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066182_habitus_dorsal_1427838613.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066182_habitus_dorsal_1427838613.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066182_habitus_dorsal_1_1429125607_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066182_habitus_dorsal_1_1429125607_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:d43339f5-1e40-4be0-bfbe-ab18de366ba7,"2015-03-31 17:50:13",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14989839,StillImage,Photograph,image/jpeg,en
14989873,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066184_habitus_dorsal_1427847961.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0066184_habitus_dorsal_1427847961.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066184_habitus_dorsal_1_1429125608_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066184_habitus_dorsal_1_1429125608_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:8b968a51-e302-4df7-baf4-6ff43247910b,"2015-03-31 20:26:01",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14989873,StillImage,Photograph,image/jpeg,en
14990009,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0066178_habitus_dorsal_1427915425.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0066178_habitus_dorsal_1427915425.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066178_habitus_dorsal_1_1429125637_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066178_habitus_dorsal_1_1429125637_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:401f8a73-6455-478d-95dd-0d2b28167317,"2015-04-01 15:10:25",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990009,StillImage,Photograph,image/jpeg,en
1108048,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0047557_habitus_dorsal_1427917594.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0047557_habitus_dorsal_1427917594.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0047557_habitus_dorsal_1_1429125638_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0047557_habitus_dorsal_1_1429125638_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:2b52f17a-a9fa-48cb-b774-c5547949b3a7,"2015-04-01 15:46:34",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1108048,StillImage,Photograph,image/jpeg,en
14990074,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0066180_habitus_dorsal_1427922463.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0066180_habitus_dorsal_1427922463.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066180_habitus_dorsal_1_1429125639_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066180_habitus_dorsal_1_1429125639_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:2c64976b-e80b-4144-a926-cd48f7870d92,"2015-04-01 17:07:43",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990074,StillImage,Photograph,image/jpeg,en
14990074,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0066180_habitus_ventral_1427922494.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0066180_habitus_ventral_1427922494.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066180_habitus_ventral__1429125640_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0066180_habitus_ventral__1429125640_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:c6b8dc46-8f12-4be3-a893-8239bd23733a,"2015-04-01 17:08:14",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990074,StillImage,Photograph,image/jpeg,en
14990119,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076347_habitus_dorsal_1427928566.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076347_habitus_dorsal_1427928566.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076347_habitus_dorsal_1_1429125642_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076347_habitus_dorsal_1_1429125642_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:9c1e1db2-575c-45df-b3a0-1a94ef3713e4,"2015-04-01 18:49:26",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990119,StillImage,Photograph,image/jpeg,en
14990119,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076347_habitus_ventral_1427928592.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076347_habitus_ventral_1427928592.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076347_habitus_ventral__1429125642_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076347_habitus_ventral__1429125642_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:8697e2ad-53d3-4dca-94c0-1033e136aab6,"2015-04-01 18:49:52",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990119,StillImage,Photograph,image/jpeg,en
13116724,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070956_habitus_dorsal_1427997866.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070956_habitus_dorsal_1427997866.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070956_habitus_dorsal_1_1429125643_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070956_habitus_dorsal_1_1429125643_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:b9360fdf-e0bf-4779-8bfb-bce0c48004df,"2015-04-02 14:04:26",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116724,StillImage,Photograph,image/jpeg,en
13116724,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070956_habitus_lateral_1427997899.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070956_habitus_lateral_1427997899.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070956_habitus_lateral__1429125644_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070956_habitus_lateral__1429125644_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:0e574903-67fa-4943-a045-ad8d21ebb13e,"2015-04-02 14:04:59",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116724,StillImage,Photograph,image/jpeg,en
14990465,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076348_habitus_dorsal_1428010105.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076348_habitus_dorsal_1428010105.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076348_habitus_dorsal_1_1429125652_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076348_habitus_dorsal_1_1429125652_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:7cf17231-6675-486d-872c-599333aff913,"2015-04-02 17:28:25",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990465,StillImage,Photograph,image/jpeg,en
14990465,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076348_habitus_ventral_1428010134.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076348_habitus_ventral_1428010134.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076348_habitus_ventral__1429125652_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076348_habitus_ventral__1429125652_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:c365fab2-7ceb-4d96-98e5-caab5bc473a7,"2015-04-02 17:28:54",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990465,StillImage,Photograph,image/jpeg,en
14990308,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079290_habitus_dorsal_1428012763.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079290_habitus_dorsal_1428012763.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079290_habitus_dorsal_1_1429125654_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079290_habitus_dorsal_1_1429125654_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:ed399caf-481b-4fb5-a01a-34205b5a98b1,"2015-04-02 18:12:43",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990308,StillImage,Photograph,image/jpeg,en
14990308,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079290_habitus_ventral_1428012819.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079290_habitus_ventral_1428012819.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079290_habitus_ventral__1429125655_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079290_habitus_ventral__1429125655_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:4cb6e424-d03b-4fe3-b624-a406fe2a1474,"2015-04-02 18:13:39",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990308,StillImage,Photograph,image/jpeg,en
14990513,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076349_habitus_dorsal_1428013888.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076349_habitus_dorsal_1428013888.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076349_habitus_dorsal_1_1429125656_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076349_habitus_dorsal_1_1429125656_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:9e209175-8c78-4518-b63d-1f67f5bf2d43,"2015-04-02 18:31:28",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990513,StillImage,Photograph,image/jpeg,en
14990513,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076349_habitus_ventral_1428013911.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076349_habitus_ventral_1428013911.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076349_habitus_ventral__1429125657_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076349_habitus_ventral__1429125657_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:a06c3eca-2777-4d47-a867-12a6cba060bb,"2015-04-02 18:31:51",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990513,StillImage,Photograph,image/jpeg,en
14990526,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0024249_habitus_dorsal_1428081180.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0024249_habitus_dorsal_1428081180.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0024249_habitus_dorsal_1_1429125658_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0024249_habitus_dorsal_1_1429125658_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:d08370bd-f331-4b6a-9ef3-55c019562da4,"2015-04-03 13:13:00",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990526,StillImage,Photograph,image/jpeg,en
14990526,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0024249_habitus_ventral_1428081207.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0024249_habitus_ventral_1428081207.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0024249_habitus_ventral__1429125659_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0024249_habitus_ventral__1429125659_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:a6061a5c-7048-4798-a579-a4fcafd2246d,"2015-04-03 13:13:27",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990526,StillImage,Photograph,image/jpeg,en
14990652,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076350_habitus_dorsal_1428089864.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076350_habitus_dorsal_1428089864.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076350_habitus_dorsal_1_1429125660_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076350_habitus_dorsal_1_1429125660_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:f9982c6c-2caf-4b08-8e5d-12c42785bdcb,"2015-04-03 15:37:44",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990652,StillImage,Photograph,image/jpeg,en
14990652,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076350_habitus_ventral_1428089888.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0076350_habitus_ventral_1428089888.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076350_habitus_ventral__1429125661_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0076350_habitus_ventral__1429125661_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, ventral",,urn:uuid:5e2a33bb-1e30-4243-baa3-930179d2f6ba,"2015-04-03 15:38:08",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14990652,StillImage,Photograph,image/jpeg,en
14987920,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079289_habitus_dorsal_1428092152.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079289_habitus_dorsal_1428092152.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079289_habitus_dorsal_1_1429125662_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079289_habitus_dorsal_1_1429125662_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:1e423c22-d96f-4ae4-b48d-bf6019edcb0e,"2015-04-03 16:15:52",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987920,StillImage,Photograph,image/jpeg,en
14987920,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079289_habitus_lateral_1428092179.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0079289_habitus_lateral_1428092179.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079289_habitus_lateral__1429125663_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079289_habitus_lateral__1429125663_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:369ce53a-3380-4226-844e-50164236b7c9,"2015-04-03 16:16:19",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987920,StillImage,Photograph,image/jpeg,en
13118180,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070958_habitus_dorsal_1428098849.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070958_habitus_dorsal_1428098849.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070958_habitus_dorsal_1_1429125664_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070958_habitus_dorsal_1_1429125664_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:f1123c3d-73ac-48ff-8661-750e179650fc,"2015-04-03 18:07:29",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13118180,StillImage,Photograph,image/jpeg,en
13118180,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070958_habitus_lateral_1428098879.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070958_habitus_lateral_1428098879.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070958_habitus_lateral__1429125665_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070958_habitus_lateral__1429125665_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:c6fc8943-ae33-4f12-831b-3cbcdc38147f,"2015-04-03 18:07:59",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13118180,StillImage,Photograph,image/jpeg,en
13118233,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070960_habitus_dorsal_1428104489.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201504/ASUHIC0070960_habitus_dorsal_1428104489.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070960_habitus_dorsal_1_1429125666_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070960_habitus_dorsal_1_1429125666_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:e4f14449-b955-41d1-ac9a-84f8eda1b8a7,"2015-04-03 19:41:29",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13118233,StillImage,Photograph,image/jpeg,en
